Name,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Outstanding Balance,Id,Tags,Source,Lineitem discount
#1415,,,,,,,,,,2025-12-20 18:16:33 -0500,1,10.50,17.09,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1415,,,,,,,,,,2025-12-20 18:16:33 -0500,1,10.50,17.09,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1415,,,,,,,,,,2025-12-20 18:16:33 -0500,1,10.50,17.09,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1414,paid,2025-12-20 10:17:29 -0500,USD,56.43,6.50,0.00,62.93,0.00,Economy,2025-12-20 10:17:27 -0500,1,18.43,29.99,AP_SN04,TRUE,TRUE,Lakewood,'80226,CO,US,,Shopify Payments,0.00,0.00,7038717690166,,web,0.00
#1414,,,,,,,,,,2025-12-20 10:17:27 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1414,,,,,,,,,,2025-12-20 10:17:27 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1414,,,,,,,,,,2025-12-20 10:17:27 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1414,,,,,,,,,,2025-12-20 10:17:27 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1413,paid,2025-12-20 09:17:13 -0500,USD,104.52,0.00,0.00,104.52,0.00,Economy,2025-12-20 09:17:13 -0500,2,18.43,29.99,AP_SN04,TRUE,TRUE,Philadelphia,'19149,PA,US,,Shopify Payments,0.00,0.00,7038614634806,,web,0.00
#1413,,,,,,,,,,2025-12-20 09:17:13 -0500,1,30.80,44.00,AB_14,TRUE,TRUE,,,,,,,,,,,,0.00
#1413,,,,,,,,,,2025-12-20 09:17:13 -0500,2,18.43,29.99,AP_BP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1412,paid,2025-12-20 06:32:40 -0500,USD,25.65,6.50,0.00,32.15,2.85,Economy,2025-12-20 06:32:39 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,Savannah,'31410,GA,US,,Shopify Payments,0.00,0.00,7038408655158,Simple Bundles 2.0 - Bundle Order,web,0.00
#1412,,,,,,,,,,2025-12-20 06:32:39 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1412,,,,,,,,,,2025-12-20 06:32:39 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,paid,2025-12-20 00:43:40 -0500,USD,125.74,0.00,0.00,125.74,13.97,Economy,2025-12-20 00:43:37 -0500,1,18.43,29.99,AP_EP04,TRUE,TRUE,Enid,'73703,OK,US,,Shopify Payments,0.00,0.00,7038040932662,Simple Bundles 2.0 - Bundle Order,web,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,18.43,29.99,AP_AF04,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,18.43,29.99,AP_BP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1411,,,,,,,,,,2025-12-20 00:43:37 -0500,1,18.43,29.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1410,paid,2025-12-19 15:23:32 -0500,USD,25.20,6.50,0.00,31.70,2.79,Economy,2025-12-19 15:23:29 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Brockton,'02302,MA,US,,Shopify Payments,0.00,0.00,7037184639286,,web,0.00
#1410,,,,,,,,,,2025-12-19 15:23:29 -0500,2,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1409,paid,2025-12-19 08:16:29 -0500,USD,92.79,0.00,0.00,92.79,10.31,Economy,2025-12-19 08:16:29 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,Cleveland,'44135,OH,US,,Shopify Payments,0.00,0.00,7036334014774,,web,0.00
#1409,,,,,,,,,,2025-12-19 08:16:29 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1409,,,,,,,,,,2025-12-19 08:16:29 -0500,2,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1409,,,,,,,,,,2025-12-19 08:16:29 -0500,1,30.80,44.00,AB_14,TRUE,TRUE,,,,,,,,,,,,0.00
#1409,,,,,,,,,,2025-12-19 08:16:29 -0500,1,34.30,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1408,paid,2025-12-18 20:53:35 -0500,USD,21.59,6.50,0.00,28.09,2.39,Economy,2025-12-18 20:53:32 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Gainesville,'30504,GA,US,,Shopify Payments,0.00,0.00,7035449508150,,web,0.00
#1408,,,,,,,,,,2025-12-18 20:53:32 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1407,paid,2025-12-18 08:42:55 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2025-12-18 08:42:52 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,coral springs,'33067,FL,US,,Shopify Payments,0.00,0.00,7034164150582,,web,0.00
#1407,,,,,,,,,,2025-12-18 08:42:52 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1407,,,,,,,,,,2025-12-18 08:42:52 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1406,paid,2025-12-18 07:27:01 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-12-18 07:26:58 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Kansas City,'64117,MO,US,,Shopify Payments,0.00,0.00,7034060079414,,web,0.00
#1405,paid,2025-12-17 23:30:00 -0500,USD,11.99,9.50,0.00,21.49,0.00,Standard,2025-12-17 23:29:58 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,Fishers,'46038,IN,US,,Shopify Payments,0.00,0.00,7033492603190,,web,0.00
#1404,paid,2025-12-17 13:21:29 -0500,USD,97.12,0.00,0.00,97.12,10.79,Economy,2025-12-17 13:21:28 -0500,1,83.93,136.72,CB_AP_FULL02,TRUE,TRUE,Mishawaka,'46544,IN,US,,Shopify Payments,0.00,0.00,7032491311414,,web,0.00
#1404,,,,,,,,,,2025-12-17 13:21:28 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1404,,,,,,,,,,2025-12-17 13:21:28 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1403,paid,2025-12-14 21:20:16 -0500,USD,45.98,6.50,0.00,52.48,0.00,Economy,2025-12-14 21:20:13 -0500,1,36.99,46.99,AB_Set5,TRUE,TRUE,Waukesha,'53186,WI,US,,Shopify Payments,0.00,0.00,7026256576822,,web,0.00
#1403,,,,,,,,,,2025-12-14 21:20:13 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1402,paid,2025-12-14 10:14:28 -0500,USD,75.54,0.00,0.00,75.54,8.39,Economy,2025-12-14 10:14:26 -0500,4,11.99,15.99,GP_W15,TRUE,TRUE,Sachse,'75048,TX,US,,Shopify Payments,0.00,0.00,7025001267510,,web,0.00
#1402,,,,,,,,,,2025-12-14 10:14:26 -0500,3,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1401,paid,2025-12-13 08:12:32 -0500,USD,109.10,0.00,6.92,116.02,10.80,Economy,2025-12-13 08:12:27 -0500,5,11.99,15.99,GP_W15,TRUE,TRUE,Springfield,'65810,MO,US,,Shopify Payments,0.00,0.00,7022429405494,,3890849,0.00
#1401,,,,,,,,,,2025-12-13 08:12:27 -0500,5,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1400,paid,2025-12-12 23:25:09 -0500,USD,112.70,0.00,0.00,112.70,7.20,Economy,2025-12-12 23:25:09 -0500,3,11.99,15.99,GP_B15,TRUE,TRUE,Lawrenceville,'30044,GA,US,,Shopify Payments,0.00,0.00,7021810188598,,web,0.00
#1400,,,,,,,,,,2025-12-12 23:25:09 -0500,5,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1400,,,,,,,,,,2025-12-12 23:25:09 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1399,paid,2025-12-11 16:12:18 -0500,USD,75.54,0.00,0.00,75.54,8.39,Economy,2025-12-11 16:12:16 -0500,7,11.99,15.99,GP_MTC15,TRUE,TRUE,Cypress,'77433,TX,US,,Shopify Payments,0.00,0.00,7018473521462,,web,0.00
#1398,paid,2025-12-11 10:04:54 -0500,USD,29.68,6.50,0.00,36.18,3.29,Economy,2025-12-11 10:04:54 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Houston,77034-2134,TX,US,,Shopify Payments,0.00,0.00,7017725788470,,web,0.00
#1398,,,,,,,,,,2025-12-11 10:04:54 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1398,,,,,,,,,,2025-12-11 10:04:54 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1397,paid,2025-12-10 23:33:17 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-12-10 23:33:15 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,Chattanooga,'37408,TN,US,,Shopify Payments,0.00,0.00,7016933589302,,web,0.00
#1396,paid,2025-12-09 11:47:09 -0500,USD,79.00,0.00,0.00,79.00,0.00,Economy,2025-12-09 11:47:06 -0500,1,37.00,44.00,AB_14,TRUE,TRUE,Lubbock,'79413,TX,US,,Shopify Payments,0.00,0.00,7013567988022,,web,0.00
#1396,,,,,,,,,,2025-12-09 11:47:06 -0500,1,42.00,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1395,paid,2025-12-06 20:53:40 -0500,USD,43.17,6.50,0.00,49.67,4.79,Economy,2025-12-06 20:53:39 -0500,2,11.99,15.99,GP_MTC15,TRUE,TRUE,Wylie,'75098,TX,US,,Shopify Payments,0.00,0.00,7007528452406,,web,0.00
#1395,,,,,,,,,,2025-12-06 20:53:39 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1394,paid,2025-12-05 11:41:49 -0500,USD,48.98,6.50,0.00,55.48,0.00,Economy,2025-12-05 11:41:47 -0500,1,36.99,46.99,,TRUE,TRUE,Mentor,'44060,OH,US,,Shopify Payments,0.00,0.00,7003653734710,,web,0.00
#1394,,,,,,,,,,2025-12-05 11:41:47 -0500,1,11.99,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1393,paid,2025-12-04 17:05:29 -0500,USD,36.99,6.50,0.00,43.49,0.00,Economy,2025-12-04 17:05:28 -0500,1,36.99,46.99,,TRUE,TRUE,Chattanooga,'37410,TN,US,,Shopify Payments,0.00,0.00,7001919947062,,web,0.00
#1392,paid,2025-12-04 16:17:10 -0500,USD,40.48,6.50,3.29,50.27,4.49,Economy,2025-12-04 16:17:05 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Crown Point,'46307,IN,US,,Shop Cash + Shopify Payments,0.00,0.00,7001837601078,,3890849,0.00
#1392,,,,,,,,,,2025-12-04 16:17:05 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1392,,,,,,,,,,2025-12-04 16:17:05 -0500,1,14.99,19.99,AP_BH02,TRUE,TRUE,,,,,,,,,,,,0.00
#1391,paid,2025-12-03 23:09:28 -0500,USD,92.99,0.00,0.00,92.99,0.00,Economy,2025-12-03 23:09:25 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,West Columbia,'29169,SC,US,,Shopify Payments,0.00,0.00,7000284201270,,web,0.00
#1391,,,,,,,,,,2025-12-03 23:09:25 -0500,8,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1390,partially_refunded,2025-12-03 19:16:21 -0500,USD,97.65,0.00,0.00,97.65,10.85,Economy,2025-12-03 19:16:18 -0500,2,34.30,49.00,AB_16,TRUE,TRUE,Dearborn Heights,'48125,MI,US,,Shopify Payments,35.91,0.00,6999930929462,,web,0.00
#1390,,,,,,,,,,2025-12-03 19:16:18 -0500,1,39.90,57.00,AB_18,TRUE,TRUE,,,,,,,,,,,,0.00
#1389,paid,2025-12-03 17:17:53 -0500,USD,81.00,0.00,0.00,81.00,0.00,Economy,2025-12-03 17:17:51 -0500,1,10.50,19.99,AP_AF02,TRUE,TRUE,Silver Spring,'20904,MD,US,,Shopify Payments,0.00,0.00,6999760273718,,web,0.00
#1389,,,,,,,,,,2025-12-03 17:17:51 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1389,,,,,,,,,,2025-12-03 17:17:51 -0500,2,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1389,,,,,,,,,,2025-12-03 17:17:51 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1389,,,,,,,,,,2025-12-03 17:17:51 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1389,,,,,,,,,,2025-12-03 17:17:51 -0500,1,10.50,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1389,,,,,,,,,,2025-12-03 17:17:51 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1388,refunded,2025-12-03 09:14:42 -0500,USD,19.00,6.50,0.00,25.50,0.00,Economy,2025-12-03 09:14:40 -0500,2,9.50,15.99,GP_MTC15,TRUE,TRUE,Gainesville,'20155,VA,US,2025-12-03 19:52:45 -0500,Shopify Payments,25.50,0.00,6998896214326,,web,0.00
#1387,paid,2025-12-02 22:13:38 -0500,USD,112.50,0.00,0.00,112.50,12.49,Economy,2025-12-02 22:13:35 -0500,3,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,Rexburg,'83440,ID,US,,Shopify Payments,0.00,0.00,6998055059766,,web,0.00
#1387,,,,,,,,,,2025-12-02 22:13:35 -0500,3,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1387,,,,,,,,,,2025-12-02 22:13:35 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1387,,,,,,,,,,2025-12-02 22:13:35 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1387,,,,,,,,,,2025-12-02 22:13:35 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1387,,,,,,,,,,2025-12-02 22:13:35 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1386,paid,2025-12-02 20:00:26 -0500,USD,19.00,6.50,0.00,25.50,0.00,Economy,2025-12-02 20:00:24 -0500,2,9.50,15.99,GP_W15,TRUE,TRUE,Katy,'77449,TX,US,,Shopify Payments,0.00,0.00,6997837709622,,web,0.00
#1385,paid,2025-12-02 08:26:08 -0500,USD,93.60,0.00,0.00,93.60,10.39,Economy,2025-12-02 08:26:08 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Washington,'20016,DC,US,,Shopify Payments,0.00,0.00,6996490748214,,web,0.00
#1385,,,,,,,,,,2025-12-02 08:26:08 -0500,3,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1385,,,,,,,,,,2025-12-02 08:26:08 -0500,7,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1384,paid,2025-12-02 08:04:29 -0500,USD,52.50,6.50,0.00,59.00,0.00,Economy,2025-12-02 08:04:26 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,Moultrie,'31788,GA,US,,Shopify Payments,0.00,0.00,6996453490998,,web,0.00
#1384,,,,,,,,,,2025-12-02 08:04:26 -0500,2,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1384,,,,,,,,,,2025-12-02 08:04:26 -0500,2,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1383,paid,2025-12-01 22:45:31 -0500,USD,47.25,6.50,0.00,53.75,5.25,Economy,2025-12-01 22:45:28 -0500,1,10.50,19.99,AP_AF02,TRUE,TRUE,Destin,'32541,FL,US,,Shopify Payments,0.00,0.00,6995423166774,,web,0.00
#1383,,,,,,,,,,2025-12-01 22:45:28 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1383,,,,,,,,,,2025-12-01 22:45:28 -0500,1,10.50,19.99,AP_BH02,TRUE,TRUE,,,,,,,,,,,,0.00
#1383,,,,,,,,,,2025-12-01 22:45:28 -0500,1,10.50,19.99,AP_BN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1383,,,,,,,,,,2025-12-01 22:45:28 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1382,paid,2025-12-01 19:46:36 -0500,USD,62.00,6.50,0.00,68.50,0.00,Economy,2025-12-01 19:46:28 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,Maurice,'70555,LA,US,,Shopify Payments,0.00,0.00,6994887475510,,web,0.00
#1382,,,,,,,,,,2025-12-01 19:46:28 -0500,5,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1381,paid,2025-12-01 19:32:07 -0500,USD,52.65,6.50,0.00,59.15,5.84,Economy,2025-12-01 19:32:05 -0500,1,10.50,19.99,AP_AF02,TRUE,TRUE,Beltsville,'20705,MD,US,,Shopify Payments,0.00,0.00,6994851791158,,web,0.00
#1381,,,,,,,,,,2025-12-01 19:32:05 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1381,,,,,,,,,,2025-12-01 19:32:05 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1381,,,,,,,,,,2025-12-01 19:32:05 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1381,,,,,,,,,,2025-12-01 19:32:05 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1381,,,,,,,,,,2025-12-01 19:32:05 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1380,paid,2025-11-30 13:07:21 -0500,USD,47.25,9.50,0.00,56.75,5.25,Standard,2025-11-30 13:07:19 -0500,2,10.50,19.99,AP_BP02,TRUE,TRUE,Wasilla,'99654,AK,US,,Shopify Payments,0.00,0.00,6989944619318,,web,0.00
#1380,,,,,,,,,,2025-11-30 13:07:19 -0500,3,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1379,paid,2025-11-29 20:25:50 -0500,USD,17.98,6.50,0.00,24.48,0.00,Economy,2025-11-29 20:25:48 -0500,2,8.99,11.99,GP_615,TRUE,TRUE,Colorado Springs,'80920,CO,US,,Shopify Payments,0.00,0.00,6987975754038,,web,0.00
#1378,paid,2025-11-29 17:20:05 -0500,USD,100.80,0.00,0.00,100.80,11.19,Economy,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_BH02,TRUE,TRUE,Fremont,'94539,CA,US,,Shopify Payments,0.00,0.00,6987549442358,,web,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_BN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1378,,,,,,,,,,2025-11-29 17:20:05 -0500,1,10.50,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1377,paid,2025-11-29 15:29:15 -0500,USD,130.05,0.00,0.00,130.05,14.45,Economy,2025-11-29 15:29:13 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,Grand forks,'58201,ND,US,,Shopify Payments,0.00,0.00,6987245945142,,web,0.00
#1377,,,,,,,,,,2025-11-29 15:29:13 -0500,2,10.50,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1377,,,,,,,,,,2025-11-29 15:29:13 -0500,12,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1376,paid,2025-11-29 04:46:00 -0500,USD,76.32,0.00,3.43,79.75,8.48,Economy,2025-11-29 04:45:55 -0500,1,10.50,19.99,AP_BH02,TRUE,TRUE,Honolulu,'96814,HI,US,,Shop Cash + Shopify Payments,0.00,0.00,6985656467766,,3890849,0.00
#1376,,,,,,,,,,2025-11-29 04:45:55 -0500,1,34.30,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1376,,,,,,,,,,2025-11-29 04:45:55 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1376,,,,,,,,,,2025-11-29 04:45:55 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1376,,,,,,,,,,2025-11-29 04:45:55 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1376,,,,,,,,,,2025-11-29 04:45:55 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1375,paid,2025-11-28 22:08:19 -0500,USD,52.50,6.50,0.00,59.00,0.00,Economy,2025-11-28 22:08:17 -0500,1,10.50,19.99,AP_MW02,TRUE,TRUE,White Marsh,'21162,MD,US,,Shopify Payments,0.00,0.00,6984695415094,,web,0.00
#1375,,,,,,,,,,2025-11-28 22:08:17 -0500,4,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1374,paid,2025-11-28 06:37:02 -0500,USD,59.00,6.50,0.00,65.50,0.00,Economy,2025-11-28 06:36:59 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,Concord,'28027,NC,US,,Shopify Payments,0.00,0.00,6981226889526,Simple Bundles 2.0 - Bundle Order,web,0.00
#1374,,,,,,,,,,2025-11-28 06:36:59 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1374,,,,,,,,,,2025-11-28 06:36:59 -0500,2,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1374,,,,,,,,,,2025-11-28 06:36:59 -0500,2,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1373,paid,2025-11-27 22:01:09 -0500,USD,52.65,6.50,0.00,59.15,5.84,Economy,2025-11-27 22:01:07 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,Gainesville,'30506,GA,US,,Shopify Payments,0.00,0.00,6980270260534,Simple Bundles 2.0 - Bundle Order,web,0.00
#1373,,,,,,,,,,2025-11-27 22:01:07 -0500,1,9.50,15.99,GP_MTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1373,,,,,,,,,,2025-11-27 22:01:07 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1373,,,,,,,,,,2025-11-27 22:01:07 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1373,,,,,,,,,,2025-11-27 22:01:07 -0500,1,10.50,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1373,,,,,,,,,,2025-11-27 22:01:07 -0500,1,10.50,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1372,paid,2025-11-27 21:50:36 -0500,USD,19.00,6.50,0.00,25.50,0.00,Economy,2025-11-27 21:50:34 -0500,2,9.50,15.99,GP_W15,TRUE,TRUE,Chattanoga,'37412,TN,US,,Shopify Payments,0.00,0.00,6980243194166,,web,0.00
#1371,paid,2025-11-27 20:36:52 -0500,USD,27.99,6.50,0.00,34.49,0.00,Economy,2025-11-27 20:36:49 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Houston,'77339,TX,US,,Shopify Payments,0.00,0.00,6980059693366,,web,0.00
#1371,,,,,,,,,,2025-11-27 20:36:49 -0500,2,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1370,paid,2025-11-27 20:06:53 -0500,USD,76.50,0.00,0.00,76.50,8.49,Economy,2025-11-27 20:06:50 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Thompson's Station,'37179,TN,US,,Shopify Payments,0.00,0.00,6979990421814,,web,0.00
#1370,,,,,,,,,,2025-11-27 20:06:50 -0500,4,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1370,,,,,,,,,,2025-11-27 20:06:50 -0500,4,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1369,paid,2025-11-26 22:58:48 -0500,USD,16.65,6.50,0.00,23.15,1.84,Economy,2025-11-26 22:58:45 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Spring,'77386,TX,US,,Shopify Payments,0.00,0.00,6977538228534,,web,0.00
#1369,,,,,,,,,,2025-11-26 22:58:45 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1368,paid,2025-11-26 09:27:53 -0500,USD,104.50,0.00,0.00,104.50,0.00,Economy,2025-11-26 09:27:53 -0500,10,9.50,15.99,GP_MTC15,TRUE,TRUE,Harker Heights,'76548,TX,US,,Shopify Payments,0.00,0.00,6975600001334,,web,0.00
